date,theme_name,total_cnt,phase1_cnt,phase2_cnt,phase3_cnt,phase4_cnt,avg_trade_value,lag_avg_trade_value,phase1_increase,phase3_increase,trade_value_spike,global_rank,grade,future_grade_d1,future_grade_d2
2025-11-11,창투사,17,6,3,4,4,1123203903.764706,1420347567.3529413,-4.0,-1.0,0.7907951050727584,154,6등급,6등급,6등급
2025-11-12,창투사,17,5,1,10,1,799355635.7647059,1123203903.764706,-1.0,6.0,0.711674552666226,156,6등급,6등급,6등급
2025-11-13,창투사,17,2,1,10,4,936619006.5294118,799355635.7647059,-3.0,0.0,1.1717175242448783,213,6등급,6등급,6등급
2025-11-14,창투사,17,0,3,5,9,943458646.5294118,936619006.5294118,-2.0,-5.0,1.0073024783314444,184,6등급,6등급,6등급
2025-11-17,창투사,17,0,6,3,8,693831659.117647,943458646.5294118,0.0,-2.0,0.735412899833991,229,6등급,6등급,6등급
2025-11-18,창투사,17,0,10,0,7,1295265205.1764705,693831659.117647,0.0,-3.0,1.8668292058388816,229,6등급,6등급,3등급
2025-11-19,창투사,17,0,13,1,3,625852768.882353,1295265205.1764705,0.0,1.0,0.4831850391573554,233,6등급,3등급,3등급
2025-11-20,창투사,17,8,4,5,0,1572757172.235294,625852768.882353,8.0,4.0,2.5129826860779443,75,3등급,3등급,3등급
2025-11-21,창투사,17,5,8,2,2,973990140.2352941,1572757172.235294,-3.0,-3.0,0.6192883157232738,62,3등급,3등급,3등급
2025-11-24,창투사,17,5,7,3,2,1227270844.235294,973990140.2352941,0.0,1.0,1.2600444229741514,64,3등급,3등급,4등급
2025-11-25,창투사,17,6,5,5,1,1274377007.7058823,1227270844.235294,1.0,2.0,1.0383828587567725,71,3등급,4등급,6등급
2025-11-26,창투사,17,8,0,7,2,1964773034.2941177,1274377007.7058823,2.0,2.0,1.54175179119959,93,4등급,6등급,6등급
2025-11-27,창투사,17,7,1,5,4,1157324694.1176472,1964773034.2941177,-1.0,-2.0,0.5890373462568608,140,6등급,6등급,5등급
2025-11-28,창투사,17,1,0,15,1,2016019062.764706,1157324694.1176472,-6.0,10.0,1.7419649585043493,141,6등급,5등급,6등급
2025-12-02,창투사,17,0,0,15,2,996935087.2352941,2374704896.352941,0.0,0.0,0.4198143056707305,128,6등급,6등급,6등급
2025-12-03,창투사,17,0,0,13,4,896118735.9411764,996935087.2352941,0.0,-2.0,0.8988737054348221,180,6등급,6등급,4등급
2025-12-04,창투사,17,0,0,5,12,839600992.7647059,896118735.9411764,0.0,-8.0,0.9369305194616748,224,6등급,4등급,4등급
2025-12-05,창투사,17,0,0,12,5,952069841.1764706,839600992.7647059,0.0,7.0,1.1339551160384151,78,4등급,4등급,6등급
2025-12-08,창투사,17,0,1,10,6,1991822962.0588236,952069841.1764706,0.0,-2.0,2.0920975288929773,98,4등급,6등급,6등급
2025-12-09,창투사,17,1,1,4,11,1002865964.0,1991822962.0588236,1.0,-6.0,0.5034915166172197,177,6등급,6등급,6등급
2025-12-10,창투사,17,1,1,3,12,733099088.8235294,1002865964.0,0.0,-1.0,0.7310040575108494,156,6등급,6등급,5등급
2025-12-11,창투사,17,0,2,2,13,1001143164.2941177,733099088.8235294,-1.0,-1.0,1.365631439947283,235,6등급,5등급,2등급
2025-12-17,창투사,17,0,2,6,9,4815965381.058824,3986801290.8235292,0.0,1.0,1.207977280468879,84,4등급,2등급,1등급
2025-12-22,창투사,17,1,1,13,2,21632800693.0,40169223520.117645,0.0,-1.0,0.5385416693993552,77,4등급,6등급,6등급
2025-12-23,창투사,17,0,1,1,15,20943684106.0,21632800693.0,-1.0,-12.0,0.9681448279961741,226,6등급,6등급,6등급
2025-12-24,창투사,17,0,2,1,14,18120062490.82353,20943684106.0,0.0,0.0,0.8651802805616442,225,6등급,6등급,6등급
2025-12-26,창투사,17,0,5,1,11,8022430620.0,18120062490.82353,0.0,0.0,0.4427374698107563,219,6등급,6등급,6등급
2025-12-29,창투사,17,1,6,2,8,4320483481.470589,8022430620.0,1.0,1.0,0.5385504326705649,202,6등급,6등급,6등급
2025-12-30,창투사,17,0,10,2,5,2915807748.0588236,4320483481.470589,-1.0,0.0,0.6748799666898282,228,6등급,6등급,6등급
2026-01-02,창투사,17,2,7,4,4,6255048183.823529,2915807748.0588236,2.0,2.0,2.145219686718982,187,6등급,6등급,6등급
2026-01-05,창투사,17,3,6,4,4,5981917352.3529415,6255048183.823529,1.0,0.0,0.9563343361323827,180,6등급,6등급,6등급
2026-01-06,창투사,17,4,5,3,5,7721411058.764706,5981917352.3529415,1.0,-1.0,1.2907919992788848,173,6등급,6등급,6등급
2026-01-07,창투사,17,1,11,0,5,3258496811.5882354,7721411058.764706,-3.0,-3.0,0.42200794476411924,232,6등급,6등급,6등급
2026-01-08,창투사,17,1,12,0,4,2141150149.1176472,3258496811.5882354,0.0,0.0,0.657097512418317,219,6등급,6등급,3등급
2026-01-09,창투사,17,5,10,0,2,3273793869.7647057,2141150149.1176472,4.0,0.0,1.5289884602972907,166,6등급,3등급,6등급
2026-01-12,창투사,17,11,3,1,2,4434993896.823529,3273793869.7647057,6.0,1.0,1.3546955224588655,58,3등급,6등급,6등급
2026-01-13,창투사,17,5,8,3,1,3125419001.7647057,4434993896.823529,-6.0,2.0,0.7047177683836772,173,6등급,6등급,5등급
2026-01-14,창투사,17,7,6,3,1,2107022536.3529413,3125419001.7647057,2.0,0.0,0.6741568203057743,127,6등급,5등급,2등급
2026-01-20,창투사,17,11,1,2,3,5199778301.411765,3742629076.1764708,1.0,0.0,1.3893384023842248,72,3등급,6등급,6등급
2026-01-21,창투사,17,4,10,1,2,2156497216.5882354,5199778301.411765,-7.0,-1.0,0.41472868487541786,174,6등급,6등급,2등급
2026-01-22,창투사,17,7,7,2,1,1874783145.0,2156497216.5882354,3.0,1.0,0.8693649732440039,139,6등급,2등급,3등급
2026-01-26,창투사,17,6,1,9,1,7552865630.058824,8964259716.117647,-3.0,3.0,0.8425531911440326,54,3등급,1등급,3등급
2026-01-28,창투사,17,2,2,12,1,7398418457.058824,8273469714.6470585,-4.0,2.0,0.8942340652992208,54,3등급,1등급,1등급
2026-02-04,창투사,17,0,0,10,7,20877595684.47059,35549966187.35294,-1.0,2.0,0.5872746987843236,154,6등급,6등급,6등급
2026-02-05,창투사,17,0,0,3,14,6973121586.294118,20877595684.47059,0.0,-7.0,0.33400022165775267,162,6등급,6등급,6등급
2026-02-06,창투사,17,0,1,2,14,17634582604.35294,6973121586.294118,0.0,-1.0,2.5289366299039227,137,6등급,6등급,3등급
2026-02-09,창투사,17,0,1,6,10,10239866296.705883,17634582604.35294,0.0,4.0,0.5806696152920717,210,6등급,3등급,6등급
2026-02-10,창투사,17,0,1,14,2,21940941333.764706,10239866296.705883,0.0,8.0,2.1426980292528826,75,3등급,6등급,6등급
2026-02-11,창투사,17,0,1,7,9,23996150414.882355,21940941333.764706,0.0,-7.0,1.093670050425544,195,6등급,6등급,5등급
2026-02-12,창투사,17,0,1,6,10,14010221670.470589,23996150414.882355,0.0,-1.0,0.5838528859104618,207,6등급,5등급,4등급
2026-02-19,창투사,17,0,0,12,5,24212927968.764706,25023339104.64706,-1.0,8.0,0.9676137891712521,93,4등급,4등급,6등급
2026-02-20,창투사,17,0,1,10,6,13570214072.294117,24212927968.764706,0.0,-2.0,0.5604532458775758,84,4등급,6등급,6등급
2026-02-23,창투사,17,0,2,9,6,27842335104.411766,13570214072.294117,0.0,-1.0,2.051724088955722,133,6등급,6등급,6등급
2026-02-24,창투사,17,0,2,3,12,10843125915.941177,27842335104.411766,0.0,-6.0,0.3894474323104827,236,6등급,6등급,6등급
2026-02-25,창투사,17,0,3,0,14,6698395627.294118,10843125915.941177,0.0,-3.0,0.6177550347770449,245,6등급,6등급,6등급
2026-02-26,창투사,17,0,5,0,12,8858929543.941177,6698395627.294118,0.0,0.0,1.3225449849279547,231,6등급,6등급,5등급
2026-02-27,창투사,17,1,9,1,6,26263452258.82353,8858929543.941177,1.0,1.0,2.9646304475675285,188,6등급,5등급,6등급
2026-03-04,창투사,17,0,16,0,1,10693768248.235294,22495286700.117645,-1.0,0.0,0.47537817102723867,161,6등급,5등급,6등급
2026-03-06,창투사,17,9,8,0,0,8012870490.411765,10539609713.764706,2.0,0.0,0.7602625436829007,184,6등급,6등급,5등급
2026-03-09,창투사,17,2,15,0,0,4715424351.176471,8012870490.411765,-7.0,0.0,0.5884812885493367,188,6등급,5등급,5등급
2026-03-12,창투사,17,13,3,1,0,7597041008.588235,16208158160.235294,-1.0,0.0,0.4687171073655138,162,6등급,6등급,6등급
2026-03-13,창투사,17,12,4,1,0,5063835991.235294,7597041008.588235,-1.0,0.0,0.6665537260508103,152,6등급,6등급,1등급
2026-03-16,창투사,17,6,10,1,0,12337309680.352942,5063835991.235294,-6.0,0.0,2.436356489765247,240,6등급,1등급,1등급
2026-03-19,창투사,17,8,6,3,0,6801763639.6470585,13716192216.0,-7.0,1.0,0.4958929951209616,97,4등급,6등급,6등급
2026-03-20,창투사,17,9,5,1,2,4703092446.941176,6801763639.6470585,1.0,-2.0,0.6914519080797136,189,6등급,6등급,3등급
2026-03-23,창투사,17,2,13,0,2,4264599255.9411764,4703092446.941176,-7.0,-1.0,0.9067649220280181,167,6등급,3등급,1등급
2026-03-24,창투사,17,10,5,0,2,4575275506.529411,4264599255.9411764,8.0,0.0,1.0728500456767234,60,3등급,1등급,1등급
2026-03-31,창투사,17,0,8,1,8,13536356064.82353,36092526482.23529,-5.0,-5.0,0.3750459550534959,154,6등급,6등급,6등급
2026-04-01,창투사,17,7,0,7,3,25815690118.588234,13536356064.82353,7.0,6.0,1.9071373414647828,130,6등급,6등급,6등급
2026-04-02,창투사,17,1,7,1,8,18994438094.941177,25815690118.588234,-6.0,-6.0,0.7357710759498345,176,6등급,6등급,6등급
2026-04-03,창투사,17,6,3,2,6,16054838383.117647,18994438094.941177,5.0,1.0,0.8452389221976281,150,6등급,6등급,6등급
2026-04-06,창투사,17,5,5,2,5,9298443044.0,16054838383.117647,-1.0,0.0,0.5791676516518356,171,6등급,6등급,5등급
2026-04-07,창투사,17,3,9,4,1,13503727274.941177,9298443044.0,-2.0,2.0,1.452256814505598,173,6등급,5등급,6등급
2026-04-09,창투사,17,4,3,6,4,6945209144.176471,25478486514.411766,-2.0,-3.0,0.2725911187953787,199,6등급,6등급,6등급
2026-04-10,창투사,17,2,3,11,1,15006985270.82353,6945209144.176471,-2.0,5.0,2.160767942230627,214,6등급,6등급,2등급
2026-04-13,창투사,17,1,2,11,3,18736725755.64706,15006985270.82353,-1.0,0.0,1.2485336273418528,195,6등급,2등급,4등급
2026-04-15,창투사,17,1,0,14,2,57677533679.70588,43975485794.882355,0.0,-2.0,1.3115837753046062,93,4등급,4등급,3등급
2026-04-16,창투사,17,1,0,14,2,24418653402.294117,57677533679.70588,0.0,0.0,0.4233650755230877,84,4등급,3등급,6등급
2026-04-17,창투사,17,0,0,14,3,95932404363.05882,24418653402.294117,-1.0,0.0,3.9286525256976716,67,3등급,6등급,6등급
2026-04-20,창투사,17,0,0,6,11,20470074030.941177,95932404363.05882,0.0,-8.0,0.21338018333692146,186,6등급,6등급,5등급
2026-04-21,창투사,17,0,0,2,15,33390481534.52941,20470074030.941177,0.0,-4.0,1.631185186925002,213,6등급,5등급,4등급
2026-04-23,창투사,17,0,1,4,12,55084699880.70588,79979493475.76471,0.0,-2.0,0.6887352930960683,99,4등급,4등급,6등급
2026-04-24,창투사,17,0,1,8,8,68319746514.411766,55084699880.70588,0.0,4.0,1.2402672005542075,90,4등급,6등급,2등급
2026-04-27,창투사,17,0,1,4,12,22131631467.0,68319746514.411766,0.0,-4.0,0.32394194352479666,195,6등급,2등급,6등급
2026-04-29,창투사,17,0,1,3,13,65518626972.47059,41012313673.882355,-1.0,-5.0,1.5975354985689203,192,6등급,6등급,6등급
2026-04-30,창투사,17,0,4,1,12,20147045767.588234,65518626972.47059,0.0,-2.0,0.30750103746913926,190,6등급,6등급,6등급
2026-05-04,창투사,17,0,4,2,11,24868468859.705883,20147045767.588234,0.0,1.0,1.2343481593571046,189,6등급,6등급,6등급
2026-05-06,창투사,17,0,6,2,9,22940086241.82353,24868468859.705883,0.0,0.0,0.922456721048601,150,6등급,6등급,6등급
2026-05-07,창투사,17,0,9,0,8,9263000673.647058,22940086241.82353,0.0,-2.0,0.4037910135123683,218,6등급,6등급,3등급
2026-05-08,창투사,17,1,12,0,4,12823590684.058823,9263000673.647058,1.0,0.0,1.3843884002450233,229,6등급,3등급,6등급
2026-05-11,창투사,17,4,12,0,1,48826839108.117645,12823590684.058823,3.0,0.0,3.807579352077647,75,3등급,6등급,6등급
2026-05-12,창투사,17,0,16,0,1,22558772673.882355,48826839108.117645,-4.0,0.0,0.462015831578413,229,6등급,6등급,6등급
2026-05-13,창투사,17,2,14,0,1,11537892675.058823,22558772673.882355,2.0,0.0,0.5114592376923474,186,6등급,6등급,6등급
2026-05-14,창투사,17,4,12,0,1,43486122181.05882,11537892675.058823,2.0,0.0,3.768983072191484,214,6등급,6등급,2등급
2026-05-15,창투사,17,0,16,0,1,16603455041.82353,43486122181.05882,-4.0,0.0,0.38181043075520466,235,6등급,2등급,3등급
2026-05-19,창투사,17,7,9,0,1,67034247559.17647,89319016493.64706,0.0,0.0,0.7505036462637761,63,3등급,6등급,3등급
2026-05-20,창투사,17,2,14,0,1,17758874524.52941,67034247559.17647,-5.0,0.0,0.26492241162030256,163,6등급,3등급,6등급
2026-05-21,창투사,17,13,3,0,1,19624080691.235294,17758874524.52941,11.0,0.0,1.1050295256115228,73,3등급,6등급,2등급
2026-05-22,창투사,17,13,2,1,1,11256299660.058823,19624080691.235294,0.0,1.0,0.5735962788354323,201,6등급,2등급,4등급
2026-05-27,창투사,17,8,7,0,2,14136697335.235294,32397718311.764706,-7.0,-1.0,0.43634854773404774,98,4등급,4등급,3등급
2026-05-28,창투사,17,7,9,0,1,11473388634.117647,14136697335.235294,-1.0,0.0,0.8116031886401479,95,4등급,3등급,3등급
2026-05-29,창투사,18,6,10,2,0,24049323239.444443,11473388634.117647,-1.0,2.0,2.0960959317573,71,3등급,3등급,1등급
2026-06-01,창투사,18,6,11,1,0,16109240454.555555,24049323239.444443,0.0,-1.0,0.6698417370902987,54,3등급,1등급,6등급
2026-06-04,창투사,17,8,8,1,0,11894379330.764706,18814820123.88889,-1.0,-1.0,0.6321814002177248,163,6등급,6등급,6등급
2026-06-05,창투사,17,8,8,0,1,6059392495.058824,11894379330.764706,0.0,-1.0,0.5094332647846751,127,6등급,6등급,3등급
2024-01-02,카지노,6,0,0,0,6,2956059260.0,,,,1.0,229,6등급,6등급,6등급
2024-01-03,카지노,6,0,1,2,3,3709190436.6666665,2956059260.0,0.0,2.0,1.2547753987403711,194,6등급,6등급,6등급
2024-01-04,카지노,6,0,2,2,2,4779371721.666667,3709190436.6666665,0.0,0.0,1.288521525996853,136,6등급,6등급,4등급
2024-01-05,카지노,6,0,2,2,2,3137997576.6666665,4779371721.666667,0.0,0.0,0.6565711477182155,168,6등급,4등급,3등급
2024-01-08,카지노,6,1,1,2,2,2347549675.0,3137997576.6666665,1.0,0.0,0.7481043619841419,93,4등급,3등급,4등급
2024-01-09,카지노,6,1,0,4,1,2612979511.6666665,2347549675.0,0.0,2.0,1.1130667604154816,55,3등급,4등급,4등급
2024-01-10,카지노,6,1,1,2,2,3174331755.0,2612979511.6666665,0.0,-2.0,1.2148322406765752,94,4등급,4등급,6등급
2024-01-11,카지노,6,2,0,1,3,3440538746.6666665,3174331755.0,1.0,-1.0,1.0838623723709264,91,4등급,6등급,6등급
2024-01-12,카지노,6,1,3,0,2,3296730640.0,3440538746.6666665,-1.0,-1.0,0.9582018639359915,171,6등급,6등급,6등급
2024-01-15,카지노,6,0,4,0,2,2378617221.6666665,3296730640.0,-1.0,0.0,0.7215079062894464,239,6등급,6등급,6등급
2024-01-16,카지노,6,0,5,0,1,3490146845.0,2378617221.6666665,0.0,0.0,1.4673007549127635,242,6등급,6등급,6등급
2024-01-17,카지노,6,0,6,0,0,3907422438.3333335,3490146845.0,0.0,0.0,1.119558176737212,242,6등급,6등급,6등급
2024-01-18,카지노,6,1,5,0,0,2611659355.0,3907422438.3333335,1.0,0.0,0.6683841832351185,209,6등급,6등급,1등급
2024-01-19,카지노,6,3,3,0,0,3282381923.3333335,2611659355.0,2.0,0.0,1.25681854988065,172,6등급,1등급,1등급
2024-01-30,카지노,6,1,1,4,0,2699888308.3333335,2347891958.3333335,0.0,1.0,1.1499201650870967,61,3등급,6등급,6등급
2024-01-31,카지노,6,0,1,1,4,2236748098.3333335,2699888308.3333335,-1.0,-3.0,0.8284594927240154,200,6등급,6등급,6등급
2024-02-01,카지노,6,0,2,3,1,4802050200.0,2236748098.3333335,0.0,2.0,2.146889139451219,162,6등급,6등급,4등급
2024-02-02,카지노,6,1,0,4,1,5284008018.333333,4802050200.0,1.0,1.0,1.1003650104143712,139,6등급,4등급,3등급
2024-02-05,카지노,6,1,0,4,1,4255885795.0,5284008018.333333,0.0,0.0,0.8054275807746369,87,4등급,3등급,3등급
2024-02-06,카지노,6,1,1,4,0,10041645470.0,4255885795.0,0.0,0.0,2.35947249378669,70,3등급,3등급,5등급
2024-02-07,카지노,6,1,0,4,1,6042581155.0,10041645470.0,0.0,0.0,0.6017520906361973,68,3등급,5등급,6등급
2024-02-13,카지노,6,0,0,4,2,5886167641.666667,9550953160.0,-1.0,0.0,0.616291122263934,197,6등급,6등급,6등급
2024-02-14,카지노,6,0,0,3,3,4280660188.3333335,5886167641.666667,0.0,-1.0,0.7272406171430866,209,6등급,6등급,6등급
2024-02-15,카지노,6,0,0,2,4,4349335168.333333,4280660188.3333335,0.0,-1.0,1.0160430814357022,221,6등급,6등급,4등급
2024-02-16,카지노,6,0,0,2,4,5541221190.0,4349335168.333333,0.0,0.0,1.2740386692533052,235,6등급,4등급,6등급
2024-02-19,카지노,6,0,0,5,1,14249539891.666666,5541221190.0,0.0,3.0,2.5715522631332943,94,4등급,6등급,6등급
2024-02-20,카지노,6,0,0,3,3,7129683451.666667,14249539891.666666,0.0,-2.0,0.5003448185605072,133,6등급,6등급,6등급
2024-02-21,카지노,6,0,0,1,5,5450546975.0,7129683451.666667,0.0,-2.0,0.7644865318285422,203,6등급,6등급,6등급
2024-02-22,카지노,6,0,0,1,5,5020285751.666667,5450546975.0,0.0,0.0,0.9210609090598043,191,6등급,6등급,6등급
2024-02-23,카지노,6,0,2,1,3,5345296162.0,5020285751.666667,0.0,0.0,1.0647394244890211,194,6등급,6등급,6등급
2024-02-26,카지노,6,0,2,0,4,4875020898.333333,5345296162.0,0.0,-1.0,0.9120207282414249,225,6등급,6등급,1등급
2024-02-27,카지노,6,0,3,0,3,4698743438.333333,4875020898.333333,0.0,0.0,0.9638406760347908,209,6등급,1등급,1등급
2024-03-04,카지노,6,2,2,0,2,4425997425.0,4661737425.0,-1.0,0.0,0.9494308712593352,152,6등급,6등급,6등급
2024-03-05,카지노,6,1,3,1,1,4951900396.666667,4425997425.0,-1.0,1.0,1.1188213460532384,139,6등급,6등급,2등급
2024-03-06,카지노,6,0,4,2,0,3109908568.3333335,4951900396.666667,-1.0,1.0,0.6280232474842878,206,6등급,2등급,3등급
2024-03-08,카지노,6,2,1,2,1,4313602488.333333,8010205428.333333,1.0,-1.0,0.5385133411279884,75,3등급,6등급,6등급
2024-03-11,카지노,6,2,1,1,2,3821057705.0,4313602488.333333,0.0,-1.0,0.8858159080106521,147,6등급,6등급,6등급
2024-03-12,카지노,6,1,1,2,2,3371910286.6666665,3821057705.0,-1.0,1.0,0.8824546884634569,209,6등급,6등급,5등급
2024-03-13,카지노,6,1,1,2,2,3848433048.3333335,3371910286.6666665,0.0,0.0,1.1413213048849344,204,6등급,5등급,6등급
2024-03-15,카지노,6,1,2,1,2,3945742770.0,4185912058.3333335,0.0,-3.0,0.9426243826945185,205,6등급,6등급,6등급
2024-03-18,카지노,6,1,3,0,2,3281859895.0,3945742770.0,0.0,-1.0,0.8317470464502682,241,6등급,6등급,6등급
2024-03-19,카지노,6,1,3,2,0,5365755863.333333,3281859895.0,0.0,2.0,1.6349740802488868,141,6등급,6등급,5등급
2024-03-20,카지노,6,1,4,1,0,4307491511.666667,5365755863.333333,0.0,-1.0,0.8027744126604284,221,6등급,5등급,4등급
2024-03-22,카지노,6,1,1,4,0,3556555310.0,3827828605.0,-2.0,3.0,0.9291312848632626,82,4등급,2등급,1등급
2024-03-28,카지노,6,0,1,4,1,8581095491.666667,9914667521.666666,-1.0,0.0,0.8654950327798965,56,3등급,6등급,2등급
2024-03-29,카지노,6,0,1,2,3,5198788963.333333,8581095491.666667,0.0,-2.0,0.6058421058688855,153,6등급,2등급,6등급
2024-04-02,카지노,6,0,1,2,3,10456755410.0,14522457690.0,-1.0,-2.0,0.7200403425654601,143,6등급,6등급,6등급
2024-04-03,카지노,6,0,1,1,4,10241014743.333334,10456755410.0,0.0,-1.0,0.9793682975064761,148,6등급,6등급,1등급
2024-04-04,카지노,6,0,1,2,3,8310690685.0,10241014743.333334,0.0,1.0,0.8115104697422753,138,6등급,1등급,2등급
2024-04-09,카지노,6,1,0,1,4,6321788821.666667,5588926350.0,0.0,0.0,1.131127595135811,97,4등급,6등급,6등급
2024-04-11,카지노,6,1,1,1,3,6165952090.0,6321788821.666667,0.0,0.0,0.9753492664714507,137,6등급,6등급,6등급
2024-04-12,카지노,6,1,2,0,3,6220653453.333333,6165952090.0,0.0,-1.0,1.0088715193590376,225,6등급,6등급,6등급
2024-04-15,카지노,6,1,4,0,1,4939328345.0,6220653453.333333,0.0,0.0,0.7940208182394832,225,6등급,6등급,1등급
2024-04-16,카지노,6,1,5,0,0,4492740230.0,4939328345.0,0.0,0.0,0.9095852545514465,160,6등급,1등급,1등급
2024-04-22,카지노,6,2,2,2,0,4782287896.666667,7213181653.333333,-4.0,2.0,0.6629928548183298,173,6등급,6등급,6등급
2024-04-23,카지노,6,1,3,2,0,3959027173.3333335,4782287896.666667,-1.0,0.0,0.8278521199221068,204,6등급,6등급,6등급
2024-04-24,카지노,6,2,2,1,1,2997768581.6666665,3959027173.3333335,1.0,-1.0,0.7571982839265718,237,6등급,6등급,4등급
2024-04-25,카지노,6,0,3,2,1,3105034030.0,2997768581.6666665,-2.0,1.0,1.0357817641392777,246,6등급,4등급,2등급
2024-04-26,카지노,6,2,1,3,0,3997135023.3333335,3105034030.0,2.0,1.0,1.287307960142818,77,4등급,2등급,1등급
2024-05-02,카지노,6,2,0,2,2,6450205110.0,4695512546.666667,0.0,-2.0,1.3736956393778534,64,3등급,2등급,6등급
2024-05-07,카지노,6,0,2,2,2,7524394715.0,4062322473.3333335,-1.0,-2.0,1.8522396398594787,237,6등급,6등급,6등급
2024-05-08,카지노,6,0,2,3,1,6329788958.333333,7524394715.0,0.0,1.0,0.8412356339726302,215,6등급,6등급,1등급
