wics_name,stock_code,stock_name,total_score,industry_rank,3개월,6개월,9개월,12개월
항공화물운송과물류,000700,유수홀딩스,67.3,1,9.20353982300885,0.17699115044247787,0.0,18.053097345132745
항공화물운송과물류,033290,로젠,65.48,2,12.189054726368159,5.970149253731343,7.462686567164178,0.24875621890547264
항공화물운송과물류,002320,한진,65.18,3,6.994818652849741,3.8860103626943006,2.072538860103627,0.2590673575129534
건강관리업체및서비스,044820,코스맥스비티아이,90.53,1,86.19367209971237,75.45541706615532,33.17353787152445,59.53978906999041
건강관리업체및서비스,239610,에이치엘사이언스,67.52,2,1.1894647408666101,-7.306711979609176,-27.78249787595582,-36.44859813084112
건강관리업체및서비스,357230,에이치피오,64.74,3,6.313645621181263,11.608961303462321,1.4256619144602851,-0.20366598778004072
디스플레이장비및부품,088130,동아엘텍,76.37,1,0.8561643835616438,38.18493150684932,30.65068493150685,157.53424657534248
디스플레이장비및부품,037330,인지디스플레,74.3,2,7.301587301587302,11.190476190476192,13.015873015873018,8.73015873015873
디스플레이장비및부품,137080,나래나노텍,73.77,3,-3.815580286168521,2.8616852146263914,26.86804451510334,67.88553259141494
생명과학도구및서비스,199730,바이오인프라,67.63,1,-12.878787878787879,-24.46969696969697,-26.212121212121215,-39.84848484848485
생명과학도구및서비스,131220,대한과학,65.52,2,15.046296296296296,8.796296296296296,10.416666666666668,6.712962962962964
생명과학도구및서비스,038290,마크로젠,64.09,3,-3.982300884955752,-3.350189633375474,8.849557522123893,3.2237673830594185
식품과기본식료품소매,227840,현대코퍼레이션홀딩스,78.01,1,32.947976878612714,16.473988439306357,15.992292870905588,18.786127167630056
식품과기본식료품소매,006880,신송홀딩스,55.28,2,20.644216691068813,-1.903367496339678,0.43923865300146414,3.806734992679356
식품과기본식료품소매,250000,보라티알,54.46,3,5.098039215686274,-9.509803921568627,-22.058823529411764,-23.03921568627451
양방향미디어와서비스,214270,FSN,48.16,1,156.27376425855513,71.48288973384031,55.51330798479087,74.90494296577947
양방향미디어와서비스,020120,키다리스튜디오,46.12,2,22.83464566929134,26.614173228346456,13.858267716535433,4.881889763779528
양방향미디어와서비스,089230,THE E&M,43.34,3,30.718954248366014,76.47058823529412,67.45098039215686,226.79738562091504
인터넷과카탈로그소매,035080,그래디언트,64.9,1,8.927231807951989,8.627156789197299,-13.80345086271568,-11.552888222055515
인터넷과카탈로그소매,069920,엑시온그룹,45.05,2,26.527196652719663,-30.376569037656903,-36.40167364016737,-59.6652719665272
인터넷과카탈로그소매,053280,예스24,40.85,3,10.268948655256724,-7.090464547677261,-10.024449877750612,-15.892420537897312
"호텔,레스토랑,레저",019010,베뉴지,71.22,1,14.563106796116504,14.805825242718445,34.22330097087379,146.60194174757282
"호텔,레스토랑,레저",034230,파라다이스,69.55,2,31.47982062780269,87.89237668161435,49.417040358744394,51.569506726457405
"호텔,레스토랑,레저",035250,강원랜드,60.48,3,10.48532055122828,7.789095266626722,10.245656081485919,2.816057519472738
"섬유,의류,신발,호화품",000950,전방,83.8,1,107.50262329485834,88.35257082896118,89.1395592864638,83.89296956977964
"섬유,의류,신발,호화품",007700,F&F홀딩스,75.23,2,94.5364238410596,55.794701986754966,54.056291390728475,52.235099337748345
"섬유,의류,신발,호화품",000050,경방,74.66,3,18.3206106870229,7.175572519083969,43.05343511450382,44.274809160305345
